temp,pressure,humidity,visibility,wind_speed,clouds,ts,count,hour,day,month,weekday
25.49,1023.0,41.0,10000.0,4.0,0.0,2018-09-05 15:00:00,1,15,5,9,4
26.0,1022.0,36.0,10000.0,4.0,0.0,2018-09-05 16:00:00,3,16,5,9,4
26.0,1022.0,39.0,10000.0,4.0,0.0,2018-09-05 17:00:00,5,17,5,9,4
25.5,1022.0,39.0,10000.0,4.0,0.0,2018-09-05 18:00:00,2,18,5,9,4
24.5,1022.0,47.0,10000.0,4.0,0.0,2018-09-05 19:00:00,2,19,5,9,4
22.0,1022.0,56.0,10000.0,4.0,0.0,2018-09-05 20:00:00,4,20,5,9,4
20.5,1022.0,56.0,10000.0,4.0,0.0,2018-09-05 21:00:00,0,21,5,9,4
19.5,1023.0,56.0,10000.0,3.0,0.0,2018-09-05 22:00:00,0,22,5,9,4
18.75,1022.0,68.0,10000.0,3.0,0.0,2018-09-05 23:00:00,0,23,5,9,4
18.0,1022.0,64.0,10000.0,2.0,0.0,2018-09-06 00:00:00,1,0,6,9,5
16.98,1023.0,68.0,10000.0,4.0,0.0,2018-09-06 01:00:00,0,1,6,9,5
15.33,1023.0,82.0,10000.0,3.0,0.0,2018-09-06 02:00:00,0,2,6,9,5
14.33,1023.0,82.0,10000.0,3.0,0.0,2018-09-06 03:00:00,1,3,6,9,5
13.98,1023.0,87.0,10000.0,4.0,0.0,2018-09-06 04:00:00,0,4,6,9,5
13.33,1023.0,87.0,10000.0,4.0,0.0,2018-09-06 05:00:00,1,5,6,9,5
12.66,1023.0,93.0,10000.0,3.0,0.0,2018-09-06 06:00:00,0,6,6,9,5
12.74,1023.0,87.0,10000.0,3.0,0.0,2018-09-06 07:00:00,4,7,6,9,5
13.74,1023.0,82.0,10000.0,3.0,0.0,2018-09-06 08:00:00,3,8,6,9,5
15.99,1023.0,72.0,10000.0,3.0,0.0,2018-09-06 09:00:00,2,9,6,9,5
18.0,1023.0,63.0,10000.0,3.0,0.0,2018-09-06 10:00:00,0,10,6,9,5
20.75,1023.0,56.0,10000.0,4.0,0.0,2018-09-06 11:00:00,1,11,6,9,5
22.26,1023.0,49.0,10000.0,4.0,0.0,2018-09-06 12:00:00,2,12,6,9,5
23.75,1022.0,41.0,10000.0,4.0,0.0,2018-09-06 13:00:00,3,13,6,9,5
24.0,1022.0,41.0,10000.0,3.0,0.0,2018-09-06 14:00:00,2,14,6,9,5
24.5,1022.0,38.0,10000.0,3.0,0.0,2018-09-06 15:00:00,3,15,6,9,5
25.0,1022.0,36.0,10000.0,5.0,0.0,2018-09-06 16:00:00,3,16,6,9,5
24.5,1021.0,41.0,10000.0,4.0,0.0,2018-09-06 17:00:00,2,17,6,9,5
24.0,1021.0,38.0,10000.0,3.0,0.0,2018-09-06 18:00:00,2,18,6,9,5
23.0,1021.0,43.0,10000.0,3.0,0.0,2018-09-06 19:00:00,3,19,6,9,5
20.75,1021.0,52.0,10000.0,3.0,0.0,2018-09-06 20:00:00,0,20,6,9,5
18.25,1021.0,63.0,10000.0,3.0,0.0,2018-09-06 21:00:00,0,21,6,9,5
16.74,1021.0,55.0,10000.0,2.0,0.0,2018-09-06 22:00:00,0,22,6,9,5
15.5,1021.0,67.0,10000.0,1.0,0.0,2018-09-06 23:00:00,0,23,6,9,5
13.99,1021.0,71.0,10000.0,2.0,0.0,2018-09-07 00:00:00,0,0,7,9,6
13.24,1021.0,71.0,10000.0,2.0,0.0,2018-09-07 01:00:00,0,1,7,9,6
13.0,1021.0,76.0,10000.0,2.0,0.0,2018-09-07 02:00:00,0,2,7,9,6
12.74,1021.0,71.0,10000.0,1.0,0.0,2018-09-07 03:00:00,0,3,7,9,6
11.99,1021.0,76.0,10000.0,1.0,0.0,2018-09-07 04:00:00,0,4,7,9,6
11.49,1022.0,93.0,10000.0,1.21,0.0,2018-09-07 05:00:00,0,5,7,9,6
12.64,1022.0,87.0,10000.0,3.0,0.0,2018-09-07 06:00:00,2,6,7,9,6
11.49,1022.0,100.0,10000.0,1.0,0.0,2018-09-07 07:00:00,1,7,7,9,6
12.99,1022.0,93.0,10000.0,1.0,0.0,2018-09-07 08:00:00,1,8,7,9,6
15.48,1022.0,72.0,10000.0,2.0,0.0,2018-09-07 09:00:00,1,9,7,9,6
19.99,1022.0,52.0,10000.0,3.0,0.0,2018-09-07 11:00:00,4,11,7,9,6
21.75,1022.0,49.0,10000.0,3.0,0.0,2018-09-07 12:00:00,4,12,7,9,6
22.25,1022.0,43.0,10000.0,3.0,0.0,2018-09-07 13:00:00,5,13,7,9,6
23.0,1022.0,40.0,10000.0,3.0,0.0,2018-09-07 14:00:00,1,14,7,9,6
24.0,1021.0,38.0,10000.0,2.0,0.0,2018-09-07 15:00:00,3,15,7,9,6
23.75,1021.0,38.0,10000.0,2.0,0.0,2018-09-07 16:00:00,4,16,7,9,6
23.01,1021.0,40.0,10000.0,3.0,0.0,2018-09-07 17:00:00,0,17,7,9,6
23.26,1021.0,40.0,10000.0,1.81,0.0,2018-09-07 18:00:00,4,18,7,9,6
22.01,1021.0,46.0,0.0,2.0,0.0,2018-09-07 19:00:00,2,19,7,9,6
19.26,1021.0,55.0,10000.0,2.0,0.0,2018-09-07 20:00:00,3,20,7,9,6
15.75,1021.0,67.0,10000.0,3.0,0.0,2018-09-07 21:00:00,2,21,7,9,6
15.0,1021.0,82.0,10000.0,2.12,0.0,2018-09-07 22:00:00,1,22,7,9,6
13.99,1021.0,87.0,10000.0,1.85,0.0,2018-09-07 23:00:00,1,23,7,9,6
12.49,1021.0,93.0,10000.0,1.85,0.0,2018-09-08 00:00:00,0,0,8,9,7
11.98,1021.0,100.0,7000.0,1.85,0.0,2018-09-08 01:00:00,1,1,8,9,7
11.75,1022.0,81.0,10000.0,1.0,0.0,2018-09-08 02:00:00,0,2,8,9,7
11.33,1022.0,87.0,9000.0,1.52,0.0,2018-09-08 03:00:00,0,3,8,9,7
11.33,1022.0,87.0,8000.0,1.0,0.0,2018-09-08 04:00:00,1,4,8,9,7
9.98,1022.0,93.0,10000.0,1.0,0.0,2018-09-08 05:00:00,0,5,8,9,7
9.97,1022.0,87.0,8000.0,1.0,12.0,2018-09-08 06:00:00,3,6,8,9,7
9.49,1022.0,100.0,10000.0,1.96,12.0,2018-09-08 07:00:00,0,7,8,9,7
11.0,1022.0,100.0,10000.0,1.76,0.0,2018-09-08 08:00:00,0,8,8,9,7
14.5,1022.0,82.0,9000.0,1.76,32.0,2018-09-08 09:00:00,4,9,8,9,7
17.74,1023.0,68.0,10000.0,1.76,0.0,2018-09-08 10:00:00,1,10,8,9,7
20.0,1023.0,52.0,10000.0,2.11,0.0,2018-09-08 11:00:00,1,11,8,9,7
22.5,1023.0,43.0,10000.0,2.11,0.0,2018-09-08 12:00:00,3,12,8,9,7
23.75,1022.0,36.0,10000.0,1.0,0.0,2018-09-08 13:00:00,1,13,8,9,7
24.5,1022.0,33.0,10000.0,1.0,0.0,2018-09-08 14:00:00,1,14,8,9,7
24.75,1022.0,31.0,10000.0,1.86,0.0,2018-09-08 15:00:00,3,15,8,9,7
24.75,1022.0,31.0,10000.0,1.0,0.0,2018-09-08 16:00:00,5,16,8,9,7
24.75,1022.0,31.0,10000.0,1.0,0.0,2018-09-08 17:00:00,2,17,8,9,7
24.0,1022.0,33.0,10000.0,2.0,0.0,2018-09-08 18:00:00,1,18,8,9,7
22.26,1021.0,43.0,10000.0,2.0,0.0,2018-09-08 19:00:00,1,19,8,9,7
19.25,1021.0,55.0,10000.0,2.06,0.0,2018-09-08 20:00:00,0,20,8,9,7
16.5,1022.0,63.0,10000.0,2.06,0.0,2018-09-08 21:00:00,1,21,8,9,7
15.74,1022.0,77.0,10000.0,2.06,0.0,2018-09-08 22:00:00,0,22,8,9,7
14.24,1022.0,77.0,10000.0,1.28,0.0,2018-09-08 23:00:00,0,23,8,9,7
13.99,1022.0,87.0,10000.0,1.28,0.0,2018-09-09 00:00:00,0,0,9,9,1
12.98,1022.0,87.0,10000.0,1.28,0.0,2018-09-09 01:00:00,0,1,9,9,1
12.25,1022.0,71.0,10000.0,1.0,0.0,2018-09-09 02:00:00,0,2,9,9,1
10.98,1022.0,87.0,10000.0,1.05,0.0,2018-09-09 03:00:00,0,3,9,9,1
10.31,1022.0,87.0,10000.0,1.0,0.0,2018-09-09 04:00:00,0,4,9,9,1
9.64,1022.0,93.0,10000.0,1.11,0.0,2018-09-09 05:00:00,1,5,9,9,1
9.64,1021.0,93.0,10000.0,1.0,0.0,2018-09-09 06:00:00,2,6,9,9,1
8.99,1022.0,100.0,8000.0,1.11,32.0,2018-09-09 07:00:00,1,7,9,9,1
9.74,1022.0,100.0,10000.0,1.75,0.0,2018-09-09 08:00:00,0,8,9,9,1
14.25,1022.0,87.0,10000.0,1.75,0.0,2018-09-09 09:00:00,0,9,9,9,1
18.5,1022.0,68.0,10000.0,1.77,0.0,2018-09-09 10:00:00,1,10,9,9,1
21.75,1022.0,40.0,10000.0,2.0,0.0,2018-09-09 11:00:00,1,11,9,9,1
23.0,1022.0,38.0,10000.0,1.0,0.0,2018-09-09 12:00:00,3,12,9,9,1
24.0,1021.0,33.0,10000.0,2.0,0.0,2018-09-09 13:00:00,0,13,9,9,1
23.75,1021.0,29.0,10000.0,2.0,0.0,2018-09-09 14:00:00,2,14,9,9,1
24.5,1021.0,31.0,10000.0,1.62,0.0,2018-09-09 15:00:00,2,15,9,9,1
24.25,1021.0,31.0,10000.0,2.0,0.0,2018-09-09 16:00:00,2,16,9,9,1
24.0,1021.0,36.0,10000.0,1.06,0.0,2018-09-09 17:00:00,2,17,9,9,1
23.5,1021.0,43.0,10000.0,2.0,0.0,2018-09-09 18:00:00,0,18,9,9,1
22.26,1021.0,46.0,10000.0,1.0,0.0,2018-09-09 19:00:00,1,19,9,9,1
19.5,1021.0,56.0,10000.0,1.87,0.0,2018-09-09 20:00:00,1,20,9,9,1
16.74,1021.0,72.0,10000.0,1.87,0.0,2018-09-09 21:00:00,0,21,9,9,1
15.0,1021.0,76.0,10000.0,1.87,0.0,2018-09-09 22:00:00,1,22,9,9,1
14.24,1021.0,93.0,10000.0,3.66,0.0,2018-09-09 23:00:00,0,23,9,9,1
13.24,1021.0,93.0,10000.0,3.66,0.0,2018-09-10 00:00:00,0,0,10,9,2
12.99,1021.0,93.0,10000.0,3.66,0.0,2018-09-10 01:00:00,0,1,10,9,2
13.67,1021.0,87.0,10000.0,3.0,0.0,2018-09-10 02:00:00,0,2,10,9,2
13.67,1021.0,93.0,10000.0,2.0,0.0,2018-09-10 03:00:00,0,3,10,9,2
13.0,1021.0,100.0,10000.0,3.0,0.0,2018-09-10 04:00:00,0,4,10,9,2
12.33,1022.0,100.0,10000.0,3.0,0.0,2018-09-10 05:00:00,0,5,10,9,2
12.64,1022.0,100.0,5000.0,4.0,40.0,2018-09-10 06:00:00,0,6,10,9,2
12.74,1021.0,93.0,10000.0,3.0,0.0,2018-09-10 07:00:00,0,7,10,9,2
12.74,1022.0,100.0,5000.0,3.0,75.0,2018-09-10 08:00:00,2,8,10,9,2
13.25,1022.0,100.0,8000.0,6.0,75.0,2018-09-10 09:00:00,3,9,10,9,2
14.0,1023.0,87.0,10000.0,6.0,90.0,2018-09-10 10:00:00,3,10,10,9,2
15.0,1023.0,82.0,10000.0,5.0,75.0,2018-09-10 11:00:00,0,11,10,9,2
15.74,1023.0,82.0,10000.0,4.0,75.0,2018-09-10 12:00:00,1,12,10,9,2
16.75,1023.0,77.0,10000.0,4.0,0.0,2018-09-10 13:00:00,2,13,10,9,2
17.24,1023.0,77.0,10000.0,4.0,0.0,2018-09-10 14:00:00,2,14,10,9,2
17.5,1023.0,77.0,10000.0,4.0,75.0,2018-09-10 15:00:00,2,15,10,9,2
18.0,1023.0,72.0,10000.0,3.0,75.0,2018-09-10 16:00:00,1,16,10,9,2
18.25,1023.0,72.0,10000.0,3.0,0.0,2018-09-10 17:00:00,2,17,10,9,2
18.25,1023.0,72.0,10000.0,3.0,0.0,2018-09-10 18:00:00,2,18,10,9,2
17.25,1024.0,77.0,10000.0,3.0,0.0,2018-09-10 19:00:00,3,19,10,9,2
16.75,1024.0,82.0,10000.0,2.0,92.0,2018-09-10 20:00:00,3,20,10,9,2
15.75,1024.0,87.0,10000.0,3.0,0.0,2018-09-10 21:00:00,1,21,10,9,2
15.5,1024.0,87.0,10000.0,3.0,0.0,2018-09-10 22:00:00,0,22,10,9,2
15.5,1024.0,87.0,10000.0,4.0,0.0,2018-09-10 23:00:00,2,23,10,9,2
15.25,1024.0,87.0,10000.0,5.0,0.0,2018-09-11 00:00:00,0,0,11,9,3
14.75,1024.0,93.0,10000.0,5.0,100.0,2018-09-11 01:00:00,1,1,11,9,3
13.67,1025.0,100.0,10000.0,4.0,92.0,2018-09-11 02:00:00,0,2,11,9,3
13.67,1025.0,100.0,8000.0,5.0,92.0,2018-09-11 03:00:00,0,3,11,9,3
13.33,1025.0,100.0,8000.0,5.0,40.0,2018-09-11 04:00:00,0,4,11,9,3
13.33,1024.0,100.0,5000.0,4.0,40.0,2018-09-11 05:00:00,1,5,11,9,3
13.33,1024.0,100.0,5000.0,5.0,40.0,2018-09-11 06:00:00,0,6,11,9,3
13.0,1024.0,100.0,5000.0,6.0,40.0,2018-09-11 07:00:00,1,7,11,9,3
13.0,1024.0,100.0,7000.0,4.0,64.0,2018-09-11 08:00:00,2,8,11,9,3
13.5,1024.0,100.0,8000.0,3.0,64.0,2018-09-11 09:00:00,1,9,11,9,3
14.25,1024.0,93.0,10000.0,4.0,0.0,2018-09-11 10:00:00,2,10,11,9,3
15.5,1024.0,87.0,10000.0,4.0,0.0,2018-09-11 11:00:00,1,11,11,9,3
18.51,1024.0,64.0,10000.0,5.0,0.0,2018-09-11 12:00:00,1,12,11,9,3
19.02,1024.0,60.0,10000.0,5.0,0.0,2018-09-11 13:00:00,3,13,11,9,3
20.02,1024.0,56.0,10000.0,4.0,0.0,2018-09-11 14:00:00,2,14,11,9,3
20.77,1024.0,60.0,10000.0,3.0,0.0,2018-09-11 15:00:00,3,15,11,9,3
20.77,1024.0,53.0,10000.0,2.0,0.0,2018-09-11 16:00:00,3,16,11,9,3
20.76,1023.0,56.0,10000.0,2.0,0.0,2018-09-11 17:00:00,5,17,11,9,3
20.76,1023.0,56.0,10000.0,2.0,0.0,2018-09-11 18:00:00,4,18,11,9,3
20.25,1022.0,52.0,10000.0,5.0,0.0,2018-09-11 19:00:00,1,19,11,9,3
19.5,1022.0,56.0,10000.0,4.0,0.0,2018-09-11 20:00:00,0,20,11,9,3
19.01,1022.0,60.0,10000.0,3.0,0.0,2018-09-11 21:00:00,0,21,11,9,3
18.27,1022.0,59.0,10000.0,1.0,0.0,2018-09-11 22:00:00,0,22,11,9,3
17.01,1021.0,63.0,10000.0,2.0,0.0,2018-09-11 23:00:00,0,23,11,9,3
16.0,1021.0,63.0,10000.0,2.0,0.0,2018-09-12 00:00:00,0,0,12,9,4
16.66,1020.0,63.0,10000.0,2.0,0.0,2018-09-12 01:00:00,1,1,12,9,4
15.66,1020.0,63.0,10000.0,2.0,0.0,2018-09-12 02:00:00,0,2,12,9,4
14.98,1020.0,63.0,10000.0,2.0,0.0,2018-09-12 03:00:00,1,3,12,9,4
14.31,1020.0,59.0,10000.0,3.0,0.0,2018-09-12 04:00:00,0,4,12,9,4
14.31,1019.0,59.0,10000.0,4.0,0.0,2018-09-12 05:00:00,1,5,12,9,4
14.64,1019.0,51.0,10000.0,3.0,0.0,2018-09-12 06:00:00,1,6,12,9,4
14.23,1020.0,67.0,10000.0,2.0,0.0,2018-09-12 07:00:00,1,7,12,9,4
14.49,1019.0,67.0,10000.0,2.0,0.0,2018-09-12 08:00:00,0,8,12,9,4
15.75,1019.0,72.0,10000.0,4.0,0.0,2018-09-12 09:00:00,4,9,12,9,4
17.0,1019.0,63.0,10000.0,4.0,0.0,2018-09-12 10:00:00,0,10,12,9,4
18.01,1018.0,63.0,10000.0,4.0,0.0,2018-09-12 11:00:00,9,11,12,9,4
19.5,1018.0,56.0,10000.0,7.0,0.0,2018-09-12 12:00:00,2,12,12,9,4
19.76,1017.0,56.0,10000.0,6.0,0.0,2018-09-12 13:00:00,5,13,12,9,4
19.26,1017.0,56.0,10000.0,5.0,0.0,2018-09-12 14:00:00,2,14,12,9,4
19.02,1017.0,63.0,10000.0,6.0,0.0,2018-09-12 15:00:00,1,15,12,9,4
19.76,1016.0,64.0,10000.0,6.0,0.0,2018-09-12 16:00:00,2,16,12,9,4
19.51,1016.0,60.0,10000.0,7.0,0.0,2018-09-12 17:00:00,2,17,12,9,4
19.76,1015.0,64.0,10000.0,7.0,0.0,2018-09-12 18:00:00,5,18,12,9,4
19.5,1015.0,64.0,10000.0,8.0,75.0,2018-09-12 19:00:00,3,19,12,9,4
18.76,1015.0,68.0,10000.0,6.0,0.0,2018-09-12 20:00:00,4,20,12,9,4
18.76,1015.0,68.0,10000.0,6.0,75.0,2018-09-12 21:00:00,2,21,12,9,4
18.01,1015.0,72.0,10000.0,5.0,75.0,2018-09-12 22:00:00,2,22,12,9,4
17.75,1015.0,72.0,10000.0,6.0,0.0,2018-09-12 23:00:00,0,23,12,9,4
17.5,1014.0,72.0,10000.0,5.0,0.0,2018-09-13 00:00:00,0,0,13,9,5
17.26,1014.0,77.0,10000.0,4.0,0.0,2018-09-13 01:00:00,0,1,13,9,5
17.49,1012.0,72.0,10000.0,7.0,0.0,2018-09-13 02:00:00,0,2,13,9,5
17.33,1012.0,77.0,10000.0,7.0,0.0,2018-09-13 03:00:00,0,3,13,9,5
17.0,1011.0,82.0,10000.0,6.0,0.0,2018-09-13 04:00:00,0,4,13,9,5
17.0,1011.0,82.0,10000.0,6.0,0.0,2018-09-13 05:00:00,1,5,13,9,5
17.0,1011.0,82.0,10000.0,8.0,0.0,2018-09-13 06:00:00,0,6,13,9,5
16.34,1012.0,93.0,9000.0,8.0,75.0,2018-09-13 07:00:00,3,7,13,9,5
16.75,1012.0,77.0,10000.0,4.0,0.0,2018-09-13 08:00:00,3,8,13,9,5
17.26,1013.0,77.0,10000.0,5.0,90.0,2018-09-13 09:00:00,1,9,13,9,5
16.51,1014.0,88.0,10000.0,5.0,90.0,2018-09-13 10:00:00,1,10,13,9,5
15.77,1015.0,77.0,10000.0,6.0,75.0,2018-09-13 11:00:00,2,11,13,9,5
16.75,1015.0,77.0,10000.0,6.0,75.0,2018-09-13 12:00:00,5,12,13,9,5
18.25,1016.0,63.0,10000.0,6.0,40.0,2018-09-13 13:00:00,0,13,13,9,5
18.99,1016.0,52.0,10000.0,6.0,40.0,2018-09-13 14:00:00,5,14,13,9,5
19.74,1016.0,45.0,10000.0,7.0,0.0,2018-09-13 15:00:00,3,15,13,9,5
20.5,1016.0,37.0,10000.0,7.0,0.0,2018-09-13 16:00:00,0,16,13,9,5
20.25,1016.0,43.0,10000.0,6.0,0.0,2018-09-13 17:00:00,4,17,13,9,5
19.75,1016.0,37.0,10000.0,6.0,0.0,2018-09-13 18:00:00,0,18,13,9,5
18.75,1016.0,45.0,10000.0,4.0,0.0,2018-09-13 19:00:00,1,19,13,9,5
15.01,1017.0,58.0,10000.0,4.0,0.0,2018-09-13 20:00:00,2,20,13,9,5
14.01,1017.0,62.0,10000.0,2.0,0.0,2018-09-13 21:00:00,0,21,13,9,5
13.75,1018.0,76.0,10000.0,3.0,0.0,2018-09-13 22:00:00,1,22,13,9,5
11.25,1018.0,76.0,10000.0,2.0,0.0,2018-09-13 23:00:00,1,23,13,9,5
11.5,1018.0,81.0,10000.0,1.0,0.0,2018-09-14 00:00:00,1,0,14,9,6
10.0,1018.0,71.0,10000.0,3.0,0.0,2018-09-14 01:00:00,1,1,14,9,6
9.67,1018.0,81.0,10000.0,2.0,0.0,2018-09-14 02:00:00,0,2,14,9,6
8.0,1018.0,87.0,10000.0,2.0,0.0,2018-09-14 03:00:00,0,3,14,9,6
7.33,1019.0,87.0,10000.0,2.0,0.0,2018-09-14 04:00:00,0,4,14,9,6
7.33,1019.0,93.0,10000.0,1.0,0.0,2018-09-14 05:00:00,0,5,14,9,6
8.0,1019.0,93.0,10000.0,1.0,0.0,2018-09-14 06:00:00,1,6,14,9,6
7.75,1020.0,100.0,10000.0,1.26,0.0,2018-09-14 07:00:00,2,7,14,9,6
8.26,1020.0,100.0,10000.0,1.75,0.0,2018-09-14 08:00:00,3,8,14,9,6
10.25,1020.0,87.0,10000.0,1.75,0.0,2018-09-14 09:00:00,2,9,14,9,6
12.76,1020.0,93.0,10000.0,1.75,0.0,2018-09-14 10:00:00,2,10,14,9,6
15.5,1021.0,63.0,10000.0,1.0,0.0,2018-09-14 11:00:00,3,11,14,9,6
17.25,1021.0,59.0,10000.0,3.0,0.0,2018-09-14 12:00:00,3,12,14,9,6
18.0,1021.0,52.0,10000.0,3.0,0.0,2018-09-14 13:00:00,2,13,14,9,6
18.5,1020.0,52.0,10000.0,2.0,0.0,2018-09-14 14:00:00,2,14,14,9,6
19.5,1020.0,45.0,10000.0,2.0,0.0,2018-09-14 15:00:00,6,15,14,9,6
19.26,1019.0,48.0,10000.0,1.0,0.0,2018-09-14 16:00:00,3,16,14,9,6
20.26,1019.0,45.0,10000.0,1.0,0.0,2018-09-14 17:00:00,3,17,14,9,6
19.75,1019.0,42.0,10000.0,1.2,0.0,2018-09-14 18:00:00,7,18,14,9,6
18.75,1019.0,52.0,10000.0,1.2,0.0,2018-09-14 19:00:00,5,19,14,9,6
15.49,1019.0,72.0,10000.0,1.0,0.0,2018-09-14 20:00:00,3,20,14,9,6
13.49,1019.0,71.0,10000.0,1.41,0.0,2018-09-14 21:00:00,0,21,14,9,6
12.25,1019.0,87.0,10000.0,1.41,0.0,2018-09-14 22:00:00,2,22,14,9,6
10.98,1019.0,93.0,10000.0,1.07,0.0,2018-09-14 23:00:00,0,23,14,9,6
10.23,1019.0,93.0,10000.0,1.07,0.0,2018-09-15 00:00:00,0,0,15,9,7
11.47,1019.0,67.0,10000.0,1.0,0.0,2018-09-15 01:00:00,0,1,15,9,7
10.97,1019.0,82.0,10000.0,1.11,64.0,2018-09-15 02:00:00,0,2,15,9,7
11.31,1019.0,82.0,10000.0,1.11,0.0,2018-09-15 03:00:00,0,3,15,9,7
11.33,1019.0,93.0,10000.0,1.0,0.0,2018-09-15 04:00:00,0,4,15,9,7
11.66,1019.0,82.0,10000.0,2.0,0.0,2018-09-15 05:00:00,1,5,15,9,7
11.98,1019.0,76.0,10000.0,1.0,0.0,2018-09-15 06:00:00,0,6,15,9,7
12.31,1019.0,71.0,10000.0,1.0,0.0,2018-09-15 07:00:00,1,7,15,9,7
11.99,1019.0,93.0,10000.0,1.67,0.0,2018-09-15 08:00:00,1,8,15,9,7
13.74,1019.0,82.0,10000.0,1.67,0.0,2018-09-15 09:00:00,3,9,15,9,7
16.98,1019.0,68.0,10000.0,1.67,0.0,2018-09-15 10:00:00,5,10,15,9,7
18.74,1020.0,59.0,10000.0,1.77,0.0,2018-09-15 11:00:00,2,11,15,9,7
20.25,1019.0,40.0,10000.0,2.0,0.0,2018-09-15 12:00:00,5,12,15,9,7
21.0,1019.0,40.0,10000.0,2.0,0.0,2018-09-15 13:00:00,4,13,15,9,7
21.25,1019.0,37.0,10000.0,1.0,0.0,2018-09-15 14:00:00,2,14,15,9,7
22.0,1018.0,35.0,10000.0,2.0,0.0,2018-09-15 15:00:00,2,15,15,9,7
22.25,1018.0,37.0,10000.0,3.0,0.0,2018-09-15 16:00:00,2,16,15,9,7
22.0,1017.0,40.0,10000.0,2.0,0.0,2018-09-15 17:00:00,3,17,15,9,7
21.75,1017.0,43.0,10000.0,3.0,0.0,2018-09-15 18:00:00,3,18,15,9,7
20.01,1017.0,49.0,10000.0,3.0,0.0,2018-09-15 19:00:00,2,19,15,9,7
17.5,1016.0,68.0,10000.0,3.0,0.0,2018-09-15 20:00:00,1,20,15,9,7
16.0,1016.0,63.0,10000.0,3.0,32.0,2018-09-15 21:00:00,2,21,15,9,7
15.5,1016.0,67.0,10000.0,4.0,0.0,2018-09-15 22:00:00,0,22,15,9,7
15.75,1016.0,67.0,10000.0,3.0,75.0,2018-09-15 23:00:00,1,23,15,9,7
15.0,1015.0,58.0,10000.0,4.0,0.0,2018-09-16 00:00:00,0,0,16,9,1
14.67,1015.0,62.0,10000.0,4.0,40.0,2018-09-16 01:00:00,1,1,16,9,1
14.0,1014.0,76.0,10000.0,3.0,0.0,2018-09-16 02:00:00,0,2,16,9,1
14.66,1013.0,67.0,10000.0,3.0,0.0,2018-09-16 03:00:00,0,3,16,9,1
13.98,1012.0,67.0,10000.0,3.0,0.0,2018-09-16 04:00:00,0,4,16,9,1
13.98,1012.0,72.0,10000.0,3.0,0.0,2018-09-16 05:00:00,0,5,16,9,1
13.66,1011.0,76.0,10000.0,2.0,0.0,2018-09-16 06:00:00,0,6,16,9,1
13.3,1011.0,72.0,10000.0,3.0,75.0,2018-09-16 07:00:00,1,7,16,9,1
13.5,1010.0,82.0,10000.0,2.0,90.0,2018-09-16 08:00:00,1,8,16,9,1
14.25,1010.0,77.0,10000.0,1.0,0.0,2018-09-16 09:00:00,1,9,16,9,1
15.5,1010.0,72.0,10000.0,2.0,0.0,2018-09-16 10:00:00,1,10,16,9,1
16.26,1009.0,77.0,10000.0,2.0,0.0,2018-09-16 11:00:00,2,11,16,9,1
15.52,1009.0,87.0,10000.0,3.0,75.0,2018-09-16 12:00:00,3,12,16,9,1
14.26,1010.0,100.0,3000.0,4.0,75.0,2018-09-16 13:00:00,1,13,16,9,1
14.01,1010.0,100.0,7000.0,5.0,75.0,2018-09-16 14:00:00,1,14,16,9,1
13.75,1010.0,100.0,10000.0,4.0,75.0,2018-09-16 15:00:00,3,15,16,9,1
13.75,1010.0,100.0,6000.0,5.0,75.0,2018-09-16 16:00:00,3,16,16,9,1
14.0,1010.0,93.0,10000.0,5.0,75.0,2018-09-16 17:00:00,0,17,16,9,1
14.0,1011.0,93.0,10000.0,4.0,75.0,2018-09-16 18:00:00,3,18,16,9,1
13.5,1011.0,100.0,10000.0,3.0,75.0,2018-09-16 19:00:00,0,19,16,9,1
13.25,1011.0,100.0,10000.0,3.0,0.0,2018-09-16 20:00:00,0,20,16,9,1
12.75,1011.0,100.0,4000.0,3.0,92.0,2018-09-16 21:00:00,0,21,16,9,1
12.75,1012.0,93.0,10000.0,4.0,75.0,2018-09-16 22:00:00,2,22,16,9,1
12.26,1012.0,93.0,10000.0,5.0,75.0,2018-09-16 23:00:00,1,23,16,9,1
11.26,1013.0,93.0,10000.0,5.0,0.0,2018-09-17 00:00:00,0,0,17,9,2
10.77,1013.0,100.0,10000.0,5.0,40.0,2018-09-17 01:00:00,0,1,17,9,2
10.34,1013.0,93.0,10000.0,5.0,40.0,2018-09-17 02:00:00,0,2,17,9,2
10.02,1014.0,93.0,10000.0,4.0,20.0,2018-09-17 03:00:00,0,3,17,9,2
9.69,1014.0,93.0,10000.0,5.0,0.0,2018-09-17 04:00:00,0,4,17,9,2
8.69,1014.0,93.0,10000.0,4.0,0.0,2018-09-17 05:00:00,0,5,17,9,2
7.69,1015.0,100.0,10000.0,4.0,0.0,2018-09-17 06:00:00,0,6,17,9,2
7.01,1016.0,100.0,10000.0,3.0,0.0,2018-09-17 07:00:00,3,7,17,9,2
9.26,1017.0,93.0,10000.0,4.0,0.0,2018-09-17 09:00:00,2,9,17,9,2
11.26,1018.0,81.0,10000.0,4.0,0.0,2018-09-17 10:00:00,2,10,17,9,2
13.26,1018.0,66.0,10000.0,6.0,0.0,2018-09-17 11:00:00,0,11,17,9,2
14.5,1018.0,62.0,10000.0,7.0,0.0,2018-09-17 12:00:00,2,12,17,9,2
